time_diff,event_score,num_performers,performer_score,upcoming_events,genre,venue_score,venue_lat,venue_lon,listing_count,median_price
98.30689,0.387,1,0.44,14,Rock,0.49,37.7755,-122.438,3,65.0
98.30689,0.0,1,0.31,11,Electronic,0.28,37.785,-122.419,4,274.0
98.30689,0.466,2,0.57,18,Pop,0.56,47.6134,-122.332,71,221.0
98.32772,0.0,1,0.32,19,Rock,0.47,45.5407,-122.663,2,131.0
98.49439,0.406,1,0.27,1,Pop,0.49,40.7222,-73.9867,1,69.0
98.61939,0.379,3,0.35,4,Rock,0.48,32.7482,-117.131,1,120.0
99.09856,0.0,4,0.41,35,Rock,0.29,41.0522,-85.1614,3,161.0
99.09856,0.414,2,0.28,35,Pop,0.44,39.9975,-83.0073,6,185.0
99.11939,0.0,1,0.35,30,Rock,0.36,47.5965,-52.7211,69,122.0
99.11939,0.0,2,0.35,8,Alternative,0.53,40.7725,-73.9835,72,225.0
99.11939,0.0,2,0.24,21,Rock,0.43,33.7518,-84.3897,2,69.0
99.14022,0.43,1,0.32,20,Rnb,0.49,42.35,-71.0656,6,66.0
99.14022,0.313,1,0.22,4,Alternative,0.42,40.2233,-73.9997,2,59.0
99.14022,0.639,3,0.48,35,Hip-Hop,0.62,28.5392,-81.3839,583,112.0
99.14022,0.353,1,0.23,29,Pop,0.45,38.9146,-77.0315,4,72.0
99.14022,0.382,1,0.32,14,Pop,0.44,40.4808,-79.9723,9,156.0
99.14022,0.379,2,0.33,37,Rock,0.47,35.8164,-78.6209,15,92.0
99.14022,0.0,1,0.32,31,Rock,0.48,41.9187,-87.6901,3,84.0
99.14022,0.481,2,0.31,21,Rock,0.55,42.3474,-71.0957,67,112.0
99.14231,0.397,1,0.33,26,Country,0.46,34.0095,-81.0276,94,85.0
99.16106,0.0,1,0.43,23,Rock,0.33,39.3189,-76.6196,1,59.0
99.16106,0.408,2,0.31,29,Rock,0.5,38.9974,-77.0276,35,153.0
99.16106,0.503,1,0.35,78,Alternative,0.58,41.4917,-72.0909,168,105.0
99.16106,0.0,2,0.39,5,Pop,0.46,38.8801,-77.0261,70,193.0
99.16106,0.387,1,0.28,17,Rock,0.48,38.8386,-77.0622,5,97.0
99.16106,0.357,1,0.48,3,Jazz,0.42,41.0785,-81.5153,7,92.0
99.16106,0.0,1,0.44,23,Country,0.44,32.0763,-81.0971,9,261.0
99.16106,0.0,1,0.34,10,Pop,0.0,42.8918,-78.8727,1,66.0
99.16106,0.346,1,0.46,12,Pop,0.43,40.7285,-74.0001,1,66.0
99.18189,0.0,1,0.39,4,Rock,0.36,40.429,-79.9865,1,136.0
99.18189,0.0,1,0.34,20,Rock,0.34,41.9599,-70.6686,1,234.0
99.18189,0.0,1,0.44,24,Country,0.32,40.6837,-73.5101,3,64.0
99.18189,0.357,1,0.28,7,Rock,0.48,26.142,-81.7948,4,306.0
99.18189,0.424,1,0.36,38,Pop,0.49,27.9761,-82.7047,12,212.0
99.18189,0.369,1,0.28,18,Alternative,0.48,40.4364,-74.3495,10,123.0
99.18189,0.0,1,0.32,32,Rock,0.25,40.4695,-79.9615,1,79.0
99.18189,0.497,2,0.33,28,Rock,0.54,33.8903,-84.4697,41,197.0
99.18189,0.0,1,0.41,16,Electronic,0.36,42.8695,-78.8725,1,142.0
99.18189,0.376,1,0.43,29,Country,0.43,41.308,-72.9244,13,91.0
99.18189,0.398,1,0.3,16,Electronic,0.46,42.3514,-83.0601,21,139.0
99.18189,0.547,2,0.38,25,Pop,0.53,39.9656,-75.1351,5,518.0
99.18189,0.0,1,0.2,2,Alternative,0.0,45.4453,-73.4381,13,83.0
99.18189,0.0,1,0.37,16,Alternative,0.0,33.0219,-96.8512,4,60.0
99.18189,0.0,1,0.42,31,Alternative,0.0,42.3566,-71.1453,17,143.0
99.18189,0.461,1,0.39,54,Alternative,0.5,39.0989,-94.5838,34,111.0
99.18189,0.679,1,0.52,37,Hip-Hop,0.62,40.7332,-74.1717,468,1232.0
99.18189,0.486,1,0.66,15,Country,0.53,39.7744,-86.1511,122,134.0
99.18189,0.372,1,0.32,8,Jazz,0.49,38.9782,-76.4945,32,120.0
99.18189,0.345,2,0.29,27,Alternative,0.42,45.4348,-73.6862,4,71.0
99.18189,0.399,1,0.29,7,Rock,0.46,40.6418,-74.0773,48,91.0
99.18189,0.373,1,0.24,19,Rock,0.5,40.7349,-73.9884,14,79.0
99.18189,0.446,1,0.35,21,Hip-Hop,0.5,39.9614,-75.1553,7,159.0
99.18189,0.472,1,0.34,15,Alternative,0.5,42.4873,-83.1474,14,150.0
99.18189,0.436,2,0.25,29,Rock,0.52,38.918,-77.0237,8,71.0
99.18189,0.731,2,0.46,67,Country,0.63,36.1591,-86.7785,329,647.0
99.18189,0.0,1,0.38,35,Rock,0.53,41.4733,-71.96,60,126.0
99.18189,0.419,1,0.28,44,Rock,0.49,28.3684,-81.5224,5,112.0
99.18189,0.44,1,0.28,2,Rock,0.46,25.7712,-80.1909,59,212.0
99.18189,0.0,1,0.24,10,Rock,0.37,41.1175,-73.4138,7,134.0
99.18189,0.385,1,0.33,71,Jazz,0.44,27.9656,-82.801,1,178.0
99.18189,0.0,1,0.35,1,Rock,0.41,45.4413,-73.4404,19,93.0
99.18189,0.448,1,0.36,76,Country,0.54,36.2069,-86.6921,268,153.0
99.18189,0.429,2,0.3,31,Alternative,0.5,39.0401,-94.3566,323,144.0
99.18189,0.0,1,0.48,16,Rock,0.47,37.0347,-76.3813,74,136.0
99.18189,0.0,1,0.4,26,Blues,0.52,39.3775,-74.4336,25,348.0
99.18189,0.422,1,0.38,47,Electronic,0.43,41.5853,-93.7065,5,94.0
99.18189,0.0,2,0.32,24,Rock,0.33,40.4646,-80.059,18,80.0
99.18189,0.407,3,0.47,29,Hard Rock,0.5,29.7858,-95.3668,2,84.0
99.18189,0.284,1,0.31,2,Rock,0.42,42.8433,-70.8163,9,59.0
99.18189,0.0,1,0.35,47,Alternative,0.34,41.6842,-85.9716,40,132.0
99.18189,0.402,1,0.31,21,Pop,0.46,28.1702,-80.6691,9,154.0
99.18189,0.44,2,0.34,26,Pop,0.45,39.9145,-75.0845,103,127.0
99.18189,0.0,1,0.37,5,Alternative,0.34,33.6651,-84.4107,2,168.0
99.18189,0.0,1,0.32,3,Rock,0.0,38.9145,-76.9859,3,164.0
99.18189,0.572,1,0.41,26,Rap,0.53,40.75,-73.9942,170,132.0
99.18189,0.346,2,0.28,16,Rock,0.44,32.7851,-96.8083,7,52.0
99.18189,0.0,1,0.3,2,Rock,0.49,39.1018,-84.5078,1,72.0
99.20272,0.653,1,0.52,52,Pop,0.56,36.1528,-95.9962,408,275.0
99.20272,0.0,1,0.39,26,Alternative,0.33,33.7454,-84.3606,13,85.0
99.20272,0.0,3,0.33,42,Hard Rock,0.54,34.0985,-118.324,17,108.0
99.20272,0.0,2,0.39,24,Hard Rock,0.5,32.8752,-96.9439,38,52.0
99.20272,0.312,1,0.23,10,Rock,0.45,41.5082,-81.5804,1,67.0
99.20272,0.381,1,0.29,29,Rap,0.49,39.9414,-75.1487,14,129.0
99.20272,0.486,2,0.35,37,Rock,0.49,41.9395,-87.6541,20,100.0
99.20272,0.648,2,0.48,38,Alternative,0.63,38.6268,-90.2026,401,185.0
99.22356,0.443,1,0.25,1,Rock,0.45,53.5399,-113.496,3,141.0
99.22356,0.446,1,0.36,19,Rock,0.45,44.95,-93.1,41,200.0
99.22356,0.0,1,0.43,6,Rnb,0.35,36.1522,-86.7763,2,166.0
99.22356,0.499,1,0.44,18,Latin,0.46,27.5585,-99.4509,310,166.0
99.22356,0.497,1,0.38,2,Latin,0.5,29.427,-98.4392,90,201.0
99.22356,0.374,1,0.32,14,Rock,0.45,43.0745,-89.3809,3,109.0
99.22356,0.615,1,0.46,26,Rock,0.5,41.8749,-87.6561,142,234.0
99.22356,0.382,1,0.33,17,Country,0.48,44.2618,-88.4115,6,143.0
99.22356,0.389,1,0.36,39,Rock,0.44,27.7719,-82.6358,5,72.0
99.22356,0.403,1,0.42,37,Rap,0.47,43.0382,-87.9433,1,94.0
99.22356,0.572,1,0.39,5,Latin,0.59,41.9576,-87.8844,360,156.0
99.22356,0.4,1,0.28,36,Rock,0.48,44.9785,-93.276,6,159.0
99.22356,0.351,2,0.29,6,Rock,0.43,39.2946,-77.8493,30,107.0
99.22356,0.356,1,0.24,9,Alternative,0.46,41.8853,-87.6617,2,136.0
99.22356,0.444,1,0.35,28,Electronic,0.53,39.9656,-75.1351,9,71.0
99.22356,0.419,2,0.33,29,Country,0.46,33.5153,-86.8096,26,179.0
99.22356,0.421,1,0.27,23,Alternative,0.51,38.6555,-90.2981,6,59.0
99.22356,0.508,2,0.41,27,Country,0.5,40.692,-89.5943,477,199.0
99.22356,0.416,1,0.47,53,Rock,0.48,39.0611,-94.5905,110,108.0
99.22356,0.272,1,0.15,2,Soul,0.37,29.4223,-98.4731,66,61.0
99.22356,0.499,1,0.34,30,Rock,0.53,41.9917,-87.8749,193,105.0
99.22356,0.491,1,0.45,10,Rock,0.51,41.9686,-87.6597,24,129.0
99.22356,0.0,2,0.28,22,Alternative,0.0,30.3235,-81.6447,1,72.0
99.22356,0.278,1,0.35,1,Country,0.44,43.0487,-87.8962,2,138.0
99.22356,0.0,1,0.42,24,Country,0.43,40.4795,-88.9917,1,66.0
99.22356,0.0,2,0.37,17,Country,0.49,43.039,-87.9109,9,147.0
99.22356,0.411,1,0.35,18,Rock,0.47,35.4661,-97.5041,7,68.0
99.22356,0.0,1,0.39,8,Pop,0.48,32.8767,-80.0093,61,173.0
99.22356,0.349,1,0.33,23,Pop,0.47,43.0411,-87.9104,6,71.0
99.22356,0.54,1,0.5,7,Country,0.5,34.7543,-92.2637,166,599.0
99.22356,0.425,1,0.37,17,Electronic,0.5,33.8403,-84.3797,10,60.0
99.22356,0.552,1,0.45,47,Country,0.51,44.4995,-88.0549,105,254.0
99.22564,0.409,1,0.32,16,Rock,0.44,49.8958,-97.1436,99,78.0
99.24439,0.0,1,0.32,8,Rock,0.41,39.1505,-94.4848,9,76.0
99.24439,0.0,1,0.37,3,Rock,0.35,43.0808,-89.3748,19,148.0
99.24439,0.0,2,0.26,28,Alternative,0.27,40.7746,-111.906,4,86.0
99.24439,0.256,1,0.32,25,Alternative,0.44,33.5244,-86.7743,1,51.0
99.24439,0.43,1,0.25,9,Pop,0.47,39.744,-104.999,7,105.0
99.26522,0.0,1,0.35,29,Rock,0.51,33.2929,-111.701,2,177.0
99.26522,0.436,1,0.35,36,Rap,0.5,33.6998,-117.918,9,94.0
99.26522,0.353,1,0.32,21,Electronic,0.46,40.7677,-111.907,3,78.0
99.26522,0.278,1,0.43,39,Hard Rock,0.43,43.6132,-116.207,21,118.0
99.26522,0.352,3,0.26,23,Pop,0.46,39.7533,-104.995,5,65.0
99.26522,0.496,1,0.49,1,Blues,0.56,47.6134,-122.332,9,68.0
99.28606,0.0,1,0.49,33,Pop,0.62,37.7704,-122.387,978,226.0
99.28606,0.0,1,0.31,27,Blues,0.35,40.582,-122.389,9,121.0
99.30689,0.465,1,0.42,52,Country,0.48,33.4518,-112.077,9,180.0
99.30689,0.0,1,0.32,19,Rock,0.51,37.784,-122.433,3,91.0
99.30689,0.0,1,0.28,31,Rock,0.32,49.2643,-123.175,1,273.0
99.30689,0.574,1,1.0,24,Pop,1.0,36.1162,-115.175,99,8722.0
99.30689,0.47,1,0.38,17,Rock,0.46,53.5097,-113.697,112,183.0
99.30689,0.419,1,0.39,4,Rock,0.47,33.7288,-116.39,3,92.0
99.30689,0.599,1,0.36,8,Latin,0.63,33.9582,-118.342,335,365.0
99.30689,0.527,1,0.38,9,Pop,0.47,37.8018,-122.449,13,221.0
99.30689,0.41,1,0.34,28,Pop,0.5,45.5228,-122.685,7,75.0
99.30689,0.0,1,0.31,110,Pop,0.69,36.1197,-115.171,55,254.0
99.30689,0.0,1,0.35,22,Pop,0.43,34.2805,-119.291,5,133.0
99.30689,0.393,1,0.32,9,Pop,0.44,32.2219,-110.967,33,77.0
99.30689,0.0,1,0.48,16,Pop,0.0,36.1341,-115.168,97,507.0
99.30689,0.342,1,0.23,1,Rock,0.45,33.4819,-117.671,6,77.0
99.30689,0.368,1,0.26,29,Alternative,0.48,32.7482,-117.131,9,124.0
99.30689,0.389,2,0.33,19,Rock,0.47,39.7403,-104.948,3,64.0
99.30689,0.402,1,0.41,41,Country,0.44,35.2278,-80.9159,2,61.0
99.30689,0.325,1,0.47,39,Pop,0.46,39.6577,-104.988,12,178.0
99.30689,0.0,1,0.35,12,Latin,0.54,33.4489,-112.079,9,281.0
99.30689,0.0,1,0.43,16,Electronic,0.4,39.7762,-104.969,6,119.0
99.32772,0.524,2,0.38,36,Alternative,0.51,34.0235,-118.281,62,84.0
99.32772,0.0,1,0.32,31,Blues,0.45,37.7876,-122.41,2,96.0
99.32772,0.433,1,0.27,32,Rock,0.53,34.0226,-118.281,5,66.0
99.34856,0.391,1,0.31,14,Alternative,0.45,32.7194,-117.168,3,100.0
99.34856,0.301,1,0.44,20,Rap,0.44,37.8078,-122.273,5,108.0
99.34856,0.426,1,0.31,11,Electronic,0.47,37.785,-122.419,5,207.0
99.49439,0.427,1,0.4,7,Rap,0.41,41.8234,-71.4142,1,240.0
99.93189,0.0,24,0.36,2,Rnb,0.42,34.0719,-118.227,22,510.0
100.09856,0.511,2,0.38,47,Electronic,0.59,41.8917,-87.6085,3,116.0
100.09856,0.374,2,0.22,1,Pop,0.5,40.7349,-73.9884,2,76.0
100.11939,0.441,1,0.41,16,Electronic,0.49,39.9698,-83.0098,22,165.0
100.14022,0.338,1,0.29,10,Rock,0.36,38.7806,-84.9395,11,93.0
100.14022,0.422,3,0.3,18,Hard Rock,0.49,28.4737,-81.4674,9,86.0
100.14022,0.593,3,0.48,35,Hip-Hop,0.49,28.0592,-82.4066,398,138.0
100.14022,0.482,1,0.32,32,Rock,0.51,42.3214,-83.0935,1,126.0
100.14022,0.4,1,0.32,14,Pop,0.46,42.3514,-83.0601,9,164.0
100.14022,0.289,1,0.24,3,Rock,0.54,39.1157,-77.5656,1,46.0
100.14022,0.348,2,0.24,21,Rock,0.43,27.9602,-82.4374,1,82.0
100.14022,0.0,2,0.26,20,Rock,0.4,33.7517,-84.3899,3,51.0
100.14022,0.492,3,0.31,21,Rock,0.55,42.3474,-71.0957,84,125.0
100.14022,0.5,7,0.42,4,Pop,0.53,39.3549,-74.4384,659,134.0
100.16106,0.414,1,0.35,78,Alternative,0.49,42.8124,-73.9418,2,217.0
100.16106,0.37,1,0.36,50,Rock,0.43,32.8374,-83.6312,258,159.0
100.16106,0.469,1,0.38,18,Rnb,0.53,40.7318,-73.9892,3,88.0
100.16106,0.442,1,0.36,28,Alternative,0.45,40.3037,-79.5455,19,257.0
100.16106,0.461,2,0.31,29,Rock,0.53,39.9656,-75.1351,13,107.0
100.16106,0.376,2,0.29,3,Rock,0.48,38.8386,-77.0622,4,88.0
100.16106,0.0,2,0.38,35,Rock,0.44,39.1573,-76.7272,5,117.0
100.16106,0.548,2,0.37,21,Latin,0.59,40.7805,-73.981,78,139.0
100.16106,0.4,1,0.43,23,Rock,0.5,42.374,-71.1206,14,140.0
100.16106,0.0,1,0.27,14,Rock,0.34,41.9599,-70.6686,3,165.0
100.18189,0.0,1,0.34,10,Pop,0.0,42.8918,-78.8727,1,66.0
100.18189,0.0,2,0.23,4,Jazz,0.34,36.8568,-76.2784,70,106.0
100.18189,0.402,1,0.28,37,Country,0.44,35.0479,-85.3107,184,93.0
100.18189,0.377,1,0.25,1,Rock,0.48,39.952,-75.1852,3,69.0
100.18189,0.416,1,0.31,11,Rock,0.39,41.8881,-71.4488,196,87.0
100.18189,0.295,1,0.3,20,Rock,0.42,45.5171,-73.5571,1,70.0
100.18189,0.0,2,0.32,25,Alternative,0.47,33.7638,-84.3511,2,59.0
100.18189,0.388,1,0.41,27,Rock,0.47,42.3529,-71.1326,6,79.0
100.18189,0.0,1,0.27,20,Country,0.37,35.0356,-85.3145,8,163.0
100.18189,0.467,6,0.36,1,Hip-Hop,0.58,33.7724,-84.385,167,181.0
100.18189,0.449,1,0.25,29,Rock,0.52,38.918,-77.0237,6,68.0
100.18189,0.484,1,0.39,54,Alternative,0.5,32.785,-96.8083,39,133.0
100.18189,0.455,2,0.3,31,Alternative,0.5,39.0401,-94.3566,329,156.0
100.18189,0.359,1,0.23,29,Pop,0.5,39.9614,-75.1553,4,61.0
100.18189,0.0,1,0.48,16,Rock,0.66,39.9012,-75.172,335,210.0
100.18189,0.473,2,0.33,28,Rock,0.53,35.9931,-78.9023,98,151.0
100.18189,0.0,1,0.38,32,Rock,0.0,45.5211,-73.5791,7,277.0
100.18189,0.408,1,0.35,3,Rock,0.45,39.9145,-75.0845,21,88.0
100.18189,0.0,1,0.25,3,Jazz,0.34,42.0409,-87.6801,2,73.0
100.18189,0.441,1,0.36,76,Country,0.54,36.2069,-86.6921,259,149.0
100.18189,0.369,2,0.35,3,Reggae,0.5,42.3521,-71.1194,1,59.0
100.18189,0.359,1,0.29,29,Rap,0.44,40.4808,-79.9723,4,113.0
100.18189,0.373,1,0.31,17,Reggae,0.42,44.9635,-93.2469,1,125.0
100.18189,0.0,1,0.42,31,Alternative,0.48,39.9699,-75.1603,135,205.0
100.18189,0.38,2,0.29,6,Rock,0.45,40.8848,-75.6778,3,161.0
100.18189,0.376,1,0.32,3,Rock,0.49,38.9782,-76.4945,43,103.0
100.18189,0.0,1,0.29,48,Rock,0.31,39.1006,-84.4325,1,55.0
100.18189,0.429,1,0.36,38,Pop,0.49,27.9761,-82.7047,15,145.0
100.18189,0.493,1,0.35,47,Alternative,0.46,41.0807,-81.5204,122,137.0
100.18189,0.0,1,0.44,24,Country,0.43,39.2946,-77.8493,24,103.0
100.18189,0.465,1,0.28,44,Rock,0.55,26.1199,-80.1493,45,103.0
100.18189,0.492,2,0.37,46,Rock,0.47,35.9642,-83.9174,116,101.0
100.18189,0.619,3,0.44,25,Rnb,0.62,33.7566,-84.3969,202,293.0
100.18189,0.36,1,0.46,12,Pop,0.45,42.3635,-71.1016,2,138.0
100.18189,0.0,1,0.3,2,Pop,0.36,40.429,-79.9865,1,138.0
100.18189,0.684,1,0.5,5,Electronic,0.63,32.7071,-117.156,2,266.0
100.18189,0.411,1,0.29,30,Pop,0.45,35.9098,-79.0689,29,87.0
100.18189,0.615,4,0.46,7,Hip-Hop,0.65,25.7814,-80.187,961,223.0
100.18189,0.503,2,0.66,15,Country,0.53,39.7744,-86.1511,25,133.0
100.18189,0.495,3,0.33,37,Rock,0.57,36.1612,-86.7785,40,150.0
100.18189,0.723,2,0.52,37,Hip-Hop,0.66,40.6827,-73.9753,200,1120.0
100.18189,0.0,1,0.32,9,Rock,0.43,39.3524,-74.4453,21,83.0
100.18189,0.0,1,0.38,1,Jazz,0.49,40.8097,-73.9502,7,120.0
100.18189,0.45,1,0.32,24,Rock,0.48,40.4364,-74.3495,5,79.0
100.18189,0.335,1,0.3,20,Country,0.35,38.5537,-86.6195,52,174.0
100.18189,0.344,3,0.47,29,Hard Rock,0.45,32.8578,-96.8929,1,64.0
100.18189,0.357,1,0.28,18,Alternative,0.46,42.2667,-71.8008,19,199.0
100.18189,0.412,1,0.43,29,Country,0.52,40.8696,-73.4261,38,97.0
100.18189,0.411,1,0.31,4,Rock,0.5,40.1063,-75.1472,60,61.0
100.18189,0.605,2,0.43,31,Indie,0.5,41.8749,-87.6561,366,185.0
100.18189,0.355,2,0.28,22,Alternative,0.46,35.5914,-82.551,4,66.0
100.20272,0.559,2,0.44,43,Classic Rock,0.5,34.7543,-92.2637,510,187.0
100.20272,0.5,1,0.35,37,Rock,0.49,41.9395,-87.6541,18,92.0
100.20272,0.0,1,0.29,8,Jazz,0.3,39.1439,-84.5212,8,269.0
100.20272,0.405,1,0.51,22,Rock,0.5,41.9498,-87.6588,5,156.0
100.20272,0.462,1,0.34,30,Rock,0.49,41.5077,-90.5203,68,77.0
100.20272,0.0,2,0.37,17,Country,0.32,37.7627,-87.1262,2,244.0
100.20272,0.502,1,0.34,15,Alternative,0.51,41.9686,-87.6597,9,166.0
100.22356,0.0,1,0.38,3,Electronic,0.0,40.7036,-73.9895,21,236.0
100.22356,0.0,1,0.31,15,Pop,0.32,34.7267,-86.5903,2,146.0
100.22356,0.462,1,0.32,23,Pop,0.42,41.477,-81.7811,3,244.0
100.22356,0.0,2,0.42,37,Rap,0.33,44.9841,-93.2792,20,121.0
100.22356,0.54,2,0.25,6,Rnb,0.57,41.8854,-87.6275,109,212.0
100.22356,0.504,1,0.32,20,Rnb,0.55,40.7194,-73.9388,6,102.0
100.22356,0.57,2,0.41,27,Country,0.59,41.9576,-87.8844,318,136.0
100.22356,0.334,1,0.23,5,Alternative,0.46,39.7534,-104.993,4,50.0
100.22356,0.412,1,0.31,30,Rock,0.49,39.1911,-106.818,1,248.0
100.22356,0.461,1,0.35,28,Electronic,0.5,38.9199,-76.9724,8,77.0
100.22356,0.0,1,0.34,2,Alternative,0.26,32.762,-79.987,1,63.0
100.22356,0.0,1,0.42,24,Country,0.35,41.2401,-95.8843,1,75.0
100.22356,0.339,1,0.27,11,Rock,0.48,29.7521,-95.3547,2,78.0
100.22356,0.577,1,0.52,63,Classic Rock,0.52,46.9029,-96.8017,361,243.0
100.22356,0.0,2,0.45,6,Hip-Hop,0.49,30.3935,-88.9745,136,213.0
100.22356,0.0,1,0.43,16,Electronic,0.5,39.0989,-94.5838,6,128.0
100.22356,0.563,1,0.45,47,Country,0.51,44.4995,-88.0549,82,317.0
100.22356,0.41,1,0.39,5,Latin,0.45,43.0418,-87.9068,141,138.0
100.22356,0.447,1,0.39,31,Rock,0.48,39.0611,-94.5905,62,125.0
100.22356,0.465,2,0.36,31,Blues,0.51,29.7539,-95.3641,30,106.0
100.22356,0.0,1,0.33,29,Country,0.47,35.0999,-89.8025,8,327.0
100.22356,0.481,1,0.36,19,Rock,0.46,41.9683,-87.759,33,201.0
100.22356,0.0,1,0.24,10,Country,0.32,39.0953,-94.5761,3,44.0
100.22356,0.317,3,0.26,23,Pop,0.59,40.7638,-111.877,4,62.0
100.22356,0.422,1,0.37,3,Rock,0.51,38.6555,-90.2981,30,111.0
100.22356,0.364,1,0.47,53,Rock,0.43,40.8134,-96.7006,7,85.0
100.22356,0.304,1,0.47,39,Pop,0.44,40.7697,-111.903,11,91.0
100.22356,0.406,1,0.33,23,Pop,0.47,44.9471,-93.0965,41,91.0
100.24439,0.311,1,0.43,39,Hard Rock,0.46,40.7677,-111.907,1,126.0
100.24439,0.428,1,0.28,36,Rock,0.5,41.8577,-87.6575,4,157.0
100.24439,0.386,1,0.25,9,Pop,0.47,39.744,-104.999,5,99.0
100.24439,0.691,2,0.56,34,Pop,0.63,39.7487,-105.008,521,497.0
100.24439,0.421,1,0.32,14,Rock,0.47,44.9817,-93.2722,6,83.0
100.24439,0.0,1,0.27,68,Country,0.0,53.2025,-105.759,1,326.0
100.24439,0.0,3,0.33,42,Hard Rock,0.5,37.3308,-121.89,14,108.0
100.26522,0.466,1,0.35,21,Hip-Hop,0.52,38.918,-77.0237,7,144.0
100.26522,0.5,1,0.32,22,Alternative,0.52,41.8883,-87.6288,2,83.0
100.26522,0.49,1,0.32,42,Rnb,0.57,34.0615,-118.309,34,87.0
100.26522,0.462,1,0.38,17,Rock,0.45,51.007,-114.146,103,139.0
100.26522,0.351,2,0.28,47,Rock,0.5,39.7402,-104.975,12,84.0
100.26522,0.0,1,0.39,14,Electronic,0.41,45.511,-73.5629,4,140.0
100.26522,0.346,2,0.26,28,Alternative,0.41,43.6511,-116.281,1,52.0
100.26522,0.0,1,0.32,19,Rock,0.46,34.0403,-118.259,2,106.0
100.26522,0.418,1,0.32,25,Rock,0.5,39.7442,-104.99,105,128.0
100.26522,0.332,2,0.32,21,Electronic,0.43,43.6132,-116.207,14,97.0
100.26522,0.0,1,0.25,3,Rock,0.29,39.719,-104.901,2,72.0
100.28606,0.0,1,0.31,12,Alternative,0.29,32.2223,-110.966,1,50.0
100.28606,0.0,1,0.25,3,Jazz,0.34,42.0409,-87.6801,3,102.0
100.28606,0.379,1,0.3,18,Rock,0.46,39.6577,-104.988,6,61.0
100.28606,0.0,1,0.49,33,Pop,0.62,37.7704,-122.387,709,238.0
100.28606,0.363,1,0.33,14,Electronic,0.46,40.7677,-111.907,1,83.0
100.30689,0.422,1,0.35,36,Rap,0.44,32.2219,-110.967,22,91.0
100.30689,0.605,1,0.36,8,Latin,0.63,33.9582,-118.342,363,481.0
100.30689,0.358,2,0.34,13,Latin,0.43,37.953,-121.288,42,158.0
100.30689,0.462,1,0.35,9,Pop,0.62,33.6923,-117.881,1,396.0
100.30689,0.37,1,0.26,29,Alternative,0.4,33.4148,-111.834,4,219.0
100.30689,0.0,1,0.35,12,Latin,0.49,37.7912,-122.413,9,278.0
100.30689,0.0,1,0.34,2,Electronic,0.34,41.8526,-87.6424,3,82.0
100.30689,0.0,1,0.31,110,Pop,0.69,36.1197,-115.171,57,254.0
100.30689,0.448,1,0.35,30,Rock,0.46,53.5097,-113.697,149,139.0
100.30689,0.478,1,0.37,7,Country,0.51,32.7555,-97.3308,59,235.0
100.30689,0.0,1,0.32,31,Blues,0.5,33.6998,-117.918,1,69.0
100.30689,0.36,1,0.26,8,Indie,0.47,34.0518,-118.267,1,114.0
100.30689,0.0,1,0.37,27,Electronic,0.5,45.5228,-122.685,5,72.0
100.30689,0.536,1,0.45,14,Latin,0.53,34.0729,-117.566,121,193.0
100.30689,0.351,1,0.35,29,Rock,0.45,33.4819,-117.671,3,122.0
100.30689,0.474,1,0.32,9,Pop,0.46,33.449,-112.077,9,136.0
100.30689,0.0,1,0.41,41,Country,0.3,34.855,-82.3512,1,57.0
100.30689,0.465,1,0.35,33,Rock,0.45,32.2215,-110.97,29,156.0
100.30689,0.0,1,0.48,16,Pop,0.0,36.1341,-115.168,106,517.0
100.30689,0.411,1,0.34,28,Pop,0.49,47.6613,-122.314,11,60.0
100.30689,0.0,2,0.38,36,Alternative,0.37,33.4511,-112.079,18,113.0
100.30689,0.459,1,0.3,16,Folk,0.51,37.784,-122.433,4,72.0
100.30689,0.579,1,1.0,24,Pop,1.0,36.1162,-115.175,90,10375.0
100.34856,0.371,1,0.24,17,Alternative,0.49,34.0908,-118.388,4,128.0
100.34856,0.418,1,0.28,31,Rock,0.5,47.6086,-122.339,18,151.0
100.34856,0.455,1,0.31,1,Rock,0.49,37.7755,-122.438,4,126.0
100.93189,0.0,1,0.34,10,Pop,0.0,42.8918,-78.8727,1,65.0
101.09856,0.0,2,0.31,21,Rock,0.0,42.3566,-71.1453,39,90.0
101.09856,0.376,1,0.23,29,Pop,0.5,40.7349,-73.9884,2,65.0
101.09856,0.0,2,0.37,21,Latin,0.42,42.3657,-71.0617,5,117.0
101.09856,0.356,4,0.41,35,Rock,0.46,42.96,-85.6739,4,159.0
101.11939,0.0,1,0.38,17,Rock,0.36,47.5965,-52.7211,94,136.0
101.14022,0.43,2,0.4,51,Rock,0.49,42.3323,-83.0416,10,80.0
101.14022,0.426,2,0.35,37,Rock,0.46,42.3514,-83.0601,6,99.0
101.14022,0.343,2,0.24,21,Rock,0.45,35.2403,-80.8453,1,77.0
101.14022,0.372,1,0.29,8,Jazz,0.39,41.066,-81.4818,51,124.0
101.14022,0.434,1,0.37,32,Rock,0.49,42.2611,-71.8035,5,161.0
101.14022,0.531,2,0.38,25,Pop,0.52,38.918,-77.0237,10,250.0
101.14022,0.0,2,0.28,15,Rock,0.3,42.9047,-70.8142,1,94.0
101.14022,0.414,1,0.33,37,Rock,0.46,35.5914,-82.551,8,98.0
101.14022,0.446,1,0.39,5,Latin,0.48,39.7744,-86.1511,12,132.0
